instance	n	subtree	mutation_count	RSS	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30
m7_S61_k2_eps0.1.P_eps.txt	7	5	40	9.185859	 0	 0	 0	 0	 0	 0.3322339	 0	 0	 0	 0.03501446	 0	 0.06058427	 0.1129173	 0	 0.09906171	 0.1155747	 0.05087357	 0	 0.06915807	 0	 0	 0.03434028	 0	 0	 0	 0.07779185	 0	 0.01244988	 0	 0
m7_S61_k2_eps0.2.P_eps.txt	7	1;2;7;6	413	41.83199	 0	 0.006365483	 0	 0.1489705	 0.0008263964	 0	 0.01550451	 0	 0.0856087	 0.07984574	 0.09666265	 0	 0	 0.009365006	 0.1211971	 0	 0.0110293	 0	 0.03206935	 0.007626352	 0.1133748	 0	 0.2325524	 0	 0	 0	 0	 0	 0.03900168	 0
m7_S61_k2_eps0.2.P_eps.txt	7	3;4	223	25.41732	 0.01581541	 0.1313957	 0	 0	 0	 0.01759731	 0.008802307	 0	 0.05458558	 0	 0	 0.04912423	 0	 0	 0.01707422	 0.06432088	 0	 0	 0.0513545	 0	 0.01884133	 0	 0	 0.06071142	 0	 0	 0.1683143	 0	 0	 0.3420628
m7_S61_k2_eps0.2.P_eps.txt	7	5	162	11.41645	 0.3068242	 0.03336639	 0	 0	 0	 0.08151993	 0.1387717	 0	 0.01042857	 0.01540638	 0	 0.0233778	 0	 0	 0	 0	 0	 0.04272602	 0.03196811	 0	 0.1433992	 0	 0.1175004	 0.009678311	 0	 0.01764221	 0	 0	 0.02739082	 0
m7_S61_k2_eps0.3.P_eps.txt	7	1;3;5;4;7;6	695	124.6405	 0.005543266	 0.005575291	 0	 0	 0	 0.08131406	 0.1044416	 0	 0	 0.05482405	 0.1641079	 0	 0	 0.2490868	 0.1437075	 0	 0.0214343	 0.04625514	 0	 0.006306726	 0.03635657	 0	 0.01824807	 0.04352336	 0	 0.01891127	 0	 0	 0	 0.0003640384
m7_S61_k2_eps0.3.P_eps.txt	7	2	138	14.24184	 0	 0	 0	 0	 0.1044529	 0.05645356	 0.008366198	 0	 0.04675631	 0	 0.2183513	 0.02124585	 0	 0	 0.1003345	 0	 0	 0	 0.05662473	 0.02896254	 0	 0	 0.0527596	 0	 0.06262408	 0.0578223	 0	 0.07908645	 0.02282167	 0.0833381
m7_S66_k0_eps0.1.P_eps.txt	7	1;3;2;5;4;7;6	704	58.30475	 0	 0.01658509	 0	 0	 0	 0	 0.1276861	 0.05405073	 0.1146451	 0	 0.02532243	 0.04182143	 0.1462805	 0.03706379	 0	 0.002469158	 0	 0.03085062	 0.04682237	 0	 0.05861998	 0.2009244	 0.03967971	 0	 0	 0	 0.04277563	 0	 0.01440286	 0
m7_S66_k0_eps0.2.P_eps.txt	7	1;3;2;5;4;7;6	685	93.66288	 0.0296399	 0	 0.08760558	 0.01182621	 0.08550923	 0	 0	 0	 0	 0.1162939	 0	 0	 0	 0	 0.013073	 0.02005869	 0	 0	 0.01951394	 0	 0	 0	 0.02115867	 0.3171609	 0.01735142	 0	 0	 0.02019663	 0.2406119	 0
m7_S66_k0_eps0.3.P_eps.txt	7	1;3;2;5;4;7;6	560	99.29183	 0	 0	 0	 0.07038888	 0.0002283132	 0	 0.22903	 0.04860334	 0.01101009	 0	 0.02218765	 0	 0.1746597	 0	 0	 0.1481927	 0	 0.04311945	 0.02910902	 0	 0.0879848	 0	 0.06753548	 0	 0	 0.05110049	 0	 0	 0.01685006	 0
m7_S66_k1_eps0.1.P_eps.txt	7	1;3;2;5;4;6	665	43.4651	 0.00406154	 0	 0	 0.002381621	 0	 0.006882495	 0	 0	 0	 0.05126307	 0	 0	 0	 0.02218329	 0	 0	 0.01023449	 0	 0.009291892	 0.001676616	 0.008169845	 0.3896211	 0	 0	 0.001375745	 0	 0.07889553	 0.351904	 0.04374816	 0.01831063
m7_S66_k1_eps0.1.P_eps.txt	7	7	21	5.111174	 0	 0	 0	 0	 0	 0.2179724	 0.0599511	 0	 0	 0	 0	 0	 0.1274137	 0	 0	 0	 0.07350045	 0	 0.1980983	 0.206836	 0	 0	 0.03843338	 0	 0	 0.07779462	 0	 0	 0	 0
m7_S66_k1_eps0.2.P_eps.txt	7	1;3;2;7;6	512	55.92522	 0.00518654	 0	 0.02943088	 0.3589385	 0.1209235	 0.02965367	 0	 0	 0.1009298	 0	 0.0224498	 0.03115242	 0	 0.04113647	 0	 0	 0	 0	 0.003982651	 0.02374163	 0.07582525	 0.04879097	 0	 0	 0	 0	 0	 0.07940312	 0.006705462	 0.02174934
m7_S66_k1_eps0.2.P_eps.txt	7	5;4	300	19.38603	 0.04768064	 0.003576803	 0	 0	 0.03731868	 0	 0.08911143	 0	 0	 0.06595224	 0.166156	 0	 0.04996701	 0	 0.01200937	 0	 0.009268918	 0.07145101	 0	 0	 0.02159831	 0.03905274	 0.01949784	 0	 0.02243395	 0	 0.02201563	 0.1149632	 0.1613606	 0.04658563
m7_S66_k1_eps0.3.P_eps.txt	7	1;3;2;7;6	666	80.1697	 0	 0.2623337	 0	 0	 0.1993332	 0.06719739	 0	 0.02696529	 0	 0	 0.01659472	 0	 0	 0.002113383	 0.00649258	 0	 0.06454458	 0	 0	 0	 0.00981344	 0	 0.03785271	 0.02370336	 0.003643403	 0	 0	 0.05687735	 0.1855233	 0.03701156
m7_S66_k1_eps0.3.P_eps.txt	7	5;4	206	29.73054	 0	 0.004471036	 0.01063109	 0	 0.001389427	 0	 0.01505808	 0.0566183	 0.03229411	 0.02316058	 0.01105318	 0	 0.03053973	 0	 0	 0.03095215	 0.02008417	 0.1725998	 0	 0.03031647	 0.389798	 0	 0.05043481	 0.07843099	 0.01136588	 0.03080217	 0	 0	 0	 0
m7_S66_k2_eps0.1.P_eps.txt	7	1;3;2;7;6	624	46.92903	 0.01543979	 0.008569668	 0.1391825	 0	 0	 0.07190138	 0.001662582	 0	 0	 0	 0.2041441	 0	 0	 0.02922712	 0.01543684	 0	 0.1557961	 0.01542092	 0	 0	 0.01736489	 0	 0.003863116	 0.05520336	 0.009612682	 0	 0.1147227	 0.1424521	 0	 0
m7_S66_k2_eps0.1.P_eps.txt	7	5;4	148	16.60494	 0.1849998	 0	 0	 0.04773082	 0.001785493	 0	 0	 0.06970822	 0	 0.07557124	 0.0580146	 0.05704272	 0	 0.04458634	 0	 0	 0	 0.06426737	 0	 0	 0.06827344	 0	 0.004505769	 0	 0.1482468	 0	 0.04467519	 0.004173069	 0.1012747	 0.02514443
m7_S66_k2_eps0.2.P_eps.txt	7	1;3;5;4;7	413	46.49562	 0	 0.001780965	 0	 0	 0	 0	 0.003796005	 0	 0.06792557	 0	 0.07027163	 0	 0.04480962	 0	 0.01521076	 0.00360384	 0.09192347	 0.03940159	 0.02284456	 0	 0.03961904	 0	 0.2969379	 0.01804748	 0.003106811	 0	 0.2727943	 0	 0.007926469	 0
m7_S66_k2_eps0.2.P_eps.txt	7	2	108	9.826738	 0	 0.02960185	 0	 0	 0	 0	 0.03206665	 0	 0	 0.02846112	 0	 0.07673708	 0.1521435	 0	 0	 0.01366234	 0.263913	 0.147189	 0.01561657	 0	 0	 0	 0.09376416	 0.08709415	 0.02714785	 0.02225015	 0	 0.01035258	 0	 0
m7_S66_k2_eps0.2.P_eps.txt	7	6	70	7.105018	 0	 0	 0	 0	 0	 0	 0.0459376	 0	 0	 0.1189703	 0	 0.1487247	 0	 0	 0	 0	 0.01673828	 0.1851668	 0.08230056	 0.01784037	 0	 0	 0.1222572	 0.02250265	 0	 0.04767219	 0	 0	 0.1918892	 0
m7_S66_k2_eps0.3.P_eps.txt	7	1;3;2;4;7;6	668	116.0643	 0	 0	 0	 0.005174224	 0	 0	 0.009789928	 0.063202	 0	 0.023756	 0.004353879	 0	 0.04220382	 0.06770364	 0	 0	 0	 0.2504243	 0	 0.01616635	 0.04092144	 0	 0.1282608	 0.03312891	 0.005259846	 0.07136917	 0.1214336	 0	 0.1168522	 0
m7_S66_k2_eps0.3.P_eps.txt	7	5	162	17.45089	 0.006495086	 0.008582968	 0	 0.008477121	 0.2062579	 0	 0	 0	 0	 0.3267016	 0.004286621	 0	 0	 0.02724177	 0	 0.1268226	 0.01421032	 0.0622048	 0.01418894	 0	 0	 0	 0.02619681	 0.0176178	 0	 0.07527759	 0	 0.01199208	 0.06344602	 0
m7_S7_k0_eps0.1.P_eps.txt	7	1;3;2;5;4;7;6	686	60.2175	 0.2270862	 0	 0	 0	 0	 0	 0	 0.05675671	 0	 0	 0.009086647	 0	 0.1249942	 0.04550069	 0	 0	 0	 0.06934763	 0.01148768	 0	 0.01324764	 0	 0.008042626	 0	 0.09769179	 0.1264411	 0.02723849	 0.1716405	 0.01143806	 0
m7_S7_k0_eps0.2.P_eps.txt	7	1;3;2;5;4;7;6	1001	82.76884	 0.001925124	 0	 0.0206555	 0	 0	 0	 0.02984211	 0	 0	 0	 0.2523135	 0	 0	 0	 0.09207666	 0	 0.02514329	 0.02235477	 0.2728395	 0	 0	 0	 0.007198496	 0.004278837	 0.007147817	 0.004257943	 0.09441617	 0.1655503	 0	 0
m7_S7_k0_eps0.3.P_eps.txt	7	1;3;2;5;4;7;6	817	104.9543	 0.01465415	 0.01167511	 0.01325181	 0	 0	 0.1605697	 0	 0.01518266	 0	 0.1335841	 0.0102889	 0	 0	 0.008368405	 0.02207793	 0	 0	 0.06310389	 0.02786057	 0.01411048	 0	 0	 0.3880436	 0.05108678	 0	 0	 0	 0.00724462	 0	 0.05889737
m7_S7_k1_eps0.1.P_eps.txt	7	1;3;2	240	24.25655	 0.2631185	 0.04194513	 0	 0	 0.1013178	 0	 0.002588909	 0	 0	 0	 0	 0.05226302	 0.05467656	 0	 0.00317176	 0.03948155	 0	 0	 0.1826053	 0.02126257	 0.04088763	 0	 0.02406363	 0	 0.05984877	 0.02850423	 0.04050821	 0	 0.04375645	 0
m7_S7_k1_eps0.1.P_eps.txt	7	5;4;7;6	517	32.48272	 0.01631425	 0.002234374	 0	 0	 0	 0.0110096	 0	 0.03282935	 0	 0.1915331	 0.004256691	 0.04404404	 0	 0.09467487	 0.002662368	 0	 0.01461931	 0.08325883	 0.02252181	 0.009222281	 0.05431876	 0.1023107	 0.06734277	 0	 0	 0.1395466	 0	 0.01508421	 0.09221608	 0
m7_S7_k1_eps0.2.P_eps.txt	7	1;3;2	443	37.58311	 0	 0.06457406	 0.1267697	 0	 0.1346736	 0	 0	 0.08841386	 0	 0.1041474	 0.02814461	 0.002546666	 0	 0	 0.2038672	 0	 0.009742739	 0	 0	 0	 0.01590006	 0	 0.03673922	 0.02910756	 0.08575192	 0	 0	 0.01833761	 0.05128382	 0
m7_S7_k1_eps0.2.P_eps.txt	7	5;4;7;6	416	44.15577	 0.01443087	 0.04232494	 0	 0	 0.03810217	 0	 0.03841805	 0.08753914	 0	 0.4224492	 0.02351478	 0.008002951	 0.08042122	 0	 0.01020337	 0.01443336	 0.05604568	 0	 0	 0.004770002	 0.01510114	 0	 0.01529304	 0	 0.08187268	 0.04356545	 0	 0.003511962	 0	 0
m7_S7_k1_eps0.3.P_eps.txt	7	1;3;2;5;4;6	589	103.0151	 0.01098281	 0.006158199	 0.1522475	 0	 0	 0.006854004	 0	 0.03139609	 0.01213637	 0.02663076	 0.1952813	 0	 0	 0.02986364	 0	 0.0407471	 0	 0	 0	 0.1232951	 0.01369715	 0	 0.06461125	 0	 0.07110069	 0.01637509	 0.1986229	 0	 0	 0
m7_S7_k1_eps0.3.P_eps.txt	7	7	187	9.490736	 0	 0	 0	 0	 0	 0.01484132	 0.008601607	 0.1006332	 0.08568515	 0.1448271	 0.007884019	 0	 0	 0.2198412	 0.0758416	 0	 0	 0.04069618	 0.0193893	 0	 0	 0.03435835	 0.03085264	 0.002728743	 0	 0	 0	 0.184516	 0	 0.02930345
m7_S7_k2_eps0.1.P_eps.txt	7	1;3;2	194	28.23522	 0	 0	 0	 0.1498776	 0.1083261	 0	 0.01477026	 0	 0	 0.01422747	 0.07259522	 0.06160434	 0	 0	 0.04646619	 0.1310781	 0.01063661	 0	 0	 0.04325374	 0.1568041	 0	 0.00463014	 0.118256	 0	 0.06747422	 0	 0	 0	 0
m7_S7_k2_eps0.1.P_eps.txt	7	5;4;6	306	27.14712	 0.009680097	 0.01346723	 0	 0.02525752	 0	 0	 0.001993263	 0.0332403	 0	 0	 0.01308772	 0.015997	 0.04110565	 0.05530159	 0.004597813	 0.5077517	 0.0499903	 0	 0	 0	 0	 0	 0	 0.05332709	 0.161225	 0.01397773	 0	 0	 0	 0
m7_S7_k2_eps0.1.P_eps.txt	7	7	68	5.419894	 0.2729457	 0	 0	 0	 0	 0.005516318	 0	 0	 0	 0.00715679	 0.02251426	 0.1114617	 0	 0	 0.0343167	 0	 0.02495071	 0.3635444	 0	 0.07166435	 0.03588877	 0	 0.004838343	 0	 0	 0	 0	 0	 0.04520194	 0
m7_S7_k2_eps0.2.P_eps.txt	7	1;3;2	194	28.86825	 0.05601389	 0	 0	 0.02680521	 0.001828702	 0.131649	 0.004953909	 0	 0	 0	 0	 0.0493306	 0.06189697	 0.1469038	 0	 0.04298954	 0.003781019	 0	 0.06436224	 0.02867239	 0.1212101	 0	 0.05661839	 0	 0.02691835	 0	 0	 0.08861959	 0.08744624	 0
m7_S7_k2_eps0.2.P_eps.txt	7	5	170	11.45544	 0.02857085	 0.162734	 0	 0	 0.01275038	 0.1035788	 0.01280192	 0.1297505	 0.1737339	 0.007011496	 0	 0.06681718	 0	 0	 0	 0.0444685	 0	 0	 0	 0	 0.003586214	 0.05645455	 0.05297293	 0	 0.03140858	 0	 0	 0.04755209	 0.06580811	 0
m7_S7_k2_eps0.2.P_eps.txt	7	4;7;6	350	36.49488	 0.07895289	 0.04448496	 0	 0.03379281	 0.1411406	 0.06414613	 0.03211788	 0.04907904	 0.01090561	 0.09433726	 0	 0	 0.04024435	 0.05843805	 0.02091812	 0.04237028	 0	 0	 0.01511915	 0	 0.05121596	 0	 0	 0.07579865	 0.02968917	 0.01438634	 0.1028627	 0	 0	 0
m7_S7_k2_eps0.3.P_eps.txt	7	1;3;2;5;4	692	84.73933	 0.03537435	 0.09491841	 0.07115386	 0	 0	 0	 0.001567331	 0.0977556	 0.02046106	 0.09929552	 0	 0.02756261	 0.169359	 0	 0	 0	 0.03750484	 0	 0	 0	 0	 0.03220144	 0	 0.1026772	 0	 0.01733427	 0	 0.03313441	 0.02191164	 0.1377885
m7_S7_k2_eps0.3.P_eps.txt	7	7	158	16.19436	 0.02688572	 0	 0	 0.1504399	 0	 0.01245018	 0.006379538	 0	 0.05040509	 0.1193572	 0.2873436	 0	 0	 0	 0	 0	 0	 0.0573812	 0	 0	 0.006665511	 0.1795482	 0.004910317	 0.06248928	 0	 0	 0.005006632	 0	 0.03073758	 0
m7_S7_k2_eps0.3.P_eps.txt	7	6	83	14.27958	 0.02600744	 0.1938859	 0	 0.01831659	 0.07222427	 0.03755271	 0	 0	 0.0130613	 0	 0.007458065	 0	 0.09096476	 0	 0.09523705	 0	 0.02110735	 0.04556401	 0.04830876	 0	 0.1731792	 0.02151367	 0	 0	 0	 0.01292806	 0.02361338	 0	 0.09907745	 0
m7_S81_k0_eps0.1.P_eps.txt	7	1;3;2;5;4;7;6	861	62.37905	 0.0102603	 0.1164272	 0	 0.06077909	 0	 0.05648427	 0.06349955	 0.01427236	 0.0464192	 0	 0.005446727	 0.05023685	 0.1181435	 0.263292	 0	 0	 0.01737255	 0.01052061	 0	 0.0260411	 0.01164099	 0.04490759	 0.002956094	 0.03211167	 0	 0	 0	 0	 0	 0.04918824
m7_S81_k0_eps0.2.P_eps.txt	7	1;3;2;5;4;7;6	851	75.84588	 0.09091881	 0.006581267	 0	 0	 0	 0	 0	 0.007476962	 0.02112392	 0	 0.03566946	 0.02707088	 0	 0.1542865	 0	 0.02290726	 0	 0.02974101	 0	 0	 0.02342364	 0.05715627	 0.0063666	 0	 0.2187718	 0.06928454	 0.01891603	 0.1705153	 0.0206671	 0.01912259
m7_S81_k0_eps0.3.P_eps.txt	7	1;3;2;5;4;7;6	650	114.4352	 0	 0	 0	 0	 0	 0	 0.03169033	 0.003705859	 0.02224452	 0.1762919	 0.01243213	 0	 0.05790035	 0	 0	 0.02593723	 0	 0	 0.06755745	 0	 0.05619876	 0	 0.02906719	 0.1497483	 0.03245343	 0	 0.2640042	 0	 0	 0.07076837
m7_S81_k1_eps0.1.P_eps.txt	7	1;7	179	18.30141	 0	 0.009256895	 0	 0	 0.1379656	 0	 0	 0	 0.03661359	 0	 0.009749397	 0.210086	 0	 0.1166932	 0	 0.06325092	 0.01248123	 0.00423619	 0.08308015	 0.04733406	 0	 0.01208949	 0.005126673	 0	 0.03513859	 0	 0	 0.198659	 0.01823894	 0
m7_S81_k1_eps0.1.P_eps.txt	7	3;2;5;4;6	813	45.81452	 0	 0	 0	 0.0320036	 0	 0	 0.01125306	 0	 0	 0	 0.1749895	 0.07790119	 0	 0.007331044	 0.00996489	 0	 0.05165825	 0.1892193	 0.006821049	 0.003803456	 0.3598453	 0	 0.02387148	 0	 0	 0	 0.03336399	 0	 0.004815821	 0.01315801
m7_S81_k1_eps0.2.P_eps.txt	7	1;2;5;4;7;6	631	78.43441	 0.08493014	 0.01090958	 0.05645385	 0	 0.1767748	 0	 0	 0.02428691	 0.0232968	 0	 0	 0.01260895	 0	 0	 0.03310945	 0.09002339	 0	 0	 0.03075321	 0.02674849	 0.02766067	 0.1103316	 0	 0.1991697	 0.05417779	 0.01968598	 0	 0	 0.01907863	 0
m7_S81_k1_eps0.2.P_eps.txt	7	3	176	8.657625	 0.006779685	 0.01313331	 0	 0	 0	 0	 0.07297149	 0	 0.03207963	 0.3054944	 0	 0	 0	 0	 0.1044657	 0.01502042	 0	 0	 0	 0	 0.002820737	 0.005097883	 0.0156958	 0	 0.3034188	 0	 0.1204844	 0	 0	 0.00253767
m7_S81_k1_eps0.3.P_eps.txt	7	1;3;2;4;7;6	494	91.38927	 0.1005947	 0.0125183	 0.09236284	 0	 0.002074589	 0.03081501	 0	 0.09675586	 0.03097811	 0	 0.002567	 0.07709513	 0	 0	 0.01402617	 0.1040621	 0	 0	 0	 0	 0	 0	 0	 0.2546849	 0	 0.0169237	 0.07394563	 0.09059595	 0	 0
m7_S81_k1_eps0.3.P_eps.txt	7	5	74	11.40708	 0.05269435	 0.02275368	 0	 0.03794808	 0	 0	 0	 0	 0.04959136	 0.008739185	 0.01750786	 0.02182867	 0	 0.0327592	 0	 0	 0.06735049	 0.06135067	 0	 0.02790592	 0.03228336	 0.04006345	 0	 0	 0.1624913	 0	 0.3456486	 0.01908387	 0	 0
m7_S81_k2_eps0.1.P_eps.txt	7	1;3;2;4;7	543	50.49113	 0.01369219	 0.02423836	 0	 0.01564633	 0	 0.1166425	 0.05111848	 0	 0	 0.3148452	 0.02045604	 0	 0	 0.005753502	 0.006230813	 0.02595762	 0	 0.05810846	 0.09469717	 0	 0	 0	 0.03765675	 0.03874123	 0.01261489	 0	 0.05720089	 0.03093806	 0	 0.07546157
m7_S81_k2_eps0.1.P_eps.txt	7	5	162	8.742155	 0	 0.1347111	 0	 0.05374209	 0	 0.05029811	 0	 0	 0.0256106	 0.002030804	 0	 0.008453293	 0	 0.0309927	 0	 0.02932731	 0.03012424	 0.003798404	 0	 0.01734644	 0.003615867	 0	 0.006934863	 0.02199682	 0	 0.04775957	 0.06432694	 0.2434121	 0.1267315	 0.09878719
m7_S81_k2_eps0.1.P_eps.txt	7	6	52	6.893917	 0	 0	 0	 0	 0	 0.03100946	 0.152452	 0.2891384	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.1582453	 0.06167483	 0	 0.2938598	 0	 0	 0	 0	 0.01362032	 0	 0	 0
m7_S81_k2_eps0.2.P_eps.txt	7	1;2;5;4;7;6	571	72.40515	 0.01251174	 0.008014546	 0.01104061	 0.02299608	 0	 0	 0	 0	 0.1977845	 0.008458103	 0	 0.1397672	 0	 0	 0.1184404	 0	 0	 0.008984683	 0	 0.3400423	 0.01764998	 0	 0	 0	 0.1143098	 0	 0	 0	 0	 0
m7_S81_k2_eps0.2.P_eps.txt	7	3	102	11.9843	 0	 0	 0.02419435	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.2090145	 0.08058606	 0.02584432	 0.05041378	 0.02303279	 0.07688713	 0	 0.008238328	 0.05198742	 0.2471903	 0.07585388	 0.126757	 0	 0	 0
m7_S81_k2_eps0.3.P_eps.txt	7	1;3;2;7;6	400	81.48799	 0.1511661	 0	 0.01382339	 0.05709652	 0	 0.003662787	 0.02098426	 0	 0	 0.04424409	 0	 0.02246644	 0	 0.01286878	 0.005162542	 0.1275676	 0	 0	 0.02082476	 0.03956241	 0	 0.3742211	 0.0282814	 0	 0.03293097	 0.03267671	 0	 0	 0	 0.01246006
m7_S81_k2_eps0.3.P_eps.txt	7	5	64	11.2786	 0	 0	 0	 0	 0	 0.458345	 0.03247249	 0	 0	 0.03060915	 0.1136469	 0	 0	 0	 0.03739402	 0	 0.08557315	 0	 0.06328291	 0.03478678	 0.04211681	 0.03796096	 0	 0	 0	 0	 0	 0.01908178	 0	 0.04473007
m7_S81_k2_eps0.3.P_eps.txt	7	4	74	15.23829	 0.008580598	 0.01844085	 0	 0	 0	 0.06562858	 0.08191857	 0	 0	 0	 0.05598606	 0	 0	 0	 0	 0.03426396	 0.1826197	 0	 0.3382388	 0.01469674	 0	 0.04586428	 0.03677326	 0.01143471	 0	 0	 0.05145561	 0	 0.05409821	 0
